dates,state,confirmed,tested,deceased,recovered,vaccinated,population
2021-06-14,PB,622,32257,40,1650,49717,29859000
2021-06-15,PB,628,52839,48,1691,55121,29859000
2021-06-16,PB,675,52208,48,1383,77962,29859000
2021-04-14,TT,199584,1384549,1038,93425,3313660,1332900000
2021-04-15,TT,216838,1473210,1184,117899,2730271,1332900000
2021-04-16,TT,234002,1495397,1338,122886,2714132,1332900000
2021-04-17,TT,260895,1566394,1498,138209,2684949,1332900000
2021-04-18,TT,275083,1356133,1620,143839,1229976,1332900000
2021-04-19,TT,257017,1519486,1757,154369,3276547,1332900000
2021-04-20,TT,294378,1639357,2021,166668,2990197,1332900000
2021-04-21,TT,315752,1651711,2101,179434,2211334,1332900000
2021-04-22,TT,332531,1740550,2257,192317,3147776,1332900000
2021-06-07,JK,977,40136,16,4178,24487,13203000
2021-06-08,JK,1184,44980,11,2880,25710,13203000
2021-06-09,JK,1098,52256,17,3046,23856,13203000
2021-06-10,JK,1117,50508,25,2363,32048,13203000
2021-06-11,JK,906,47773,17,1885,33043,13203000
2021-06-12,JK,866,46528,14,2153,33885,13203000
2021-06-13,JK,774,43130,12,1965,29183,13203000
2021-06-14,JK,599,41309,9,2139,54860,13203000
2021-06-15,JK,715,43755,10,1830,48572,13203000
2021-06-16,JK,635,45863,12,1649,35512,13203000
2021-06-17,JK,656,50735,9,1426,40774,13203000
2021-07-31,MP,22,71454,0,21,1208973,82232000
2021-08-01,MP,17,72653,0,14,48498,82232000
2021-08-02,MP,17,63708,0,10,848181,82232000
2021-08-03,MP,18,73586,0,11,93094,82232000
2021-08-04,MP,28,75239,0,12,530530,82232000
2021-08-05,MP,11,76079,1,13,465126,82232000
2021-08-06,MP,18,76356,0,12,73071,82232000
2021-08-07,MP,13,74074,0,15,628126,82232000
2021-08-08,MP,10,72928,0,18,34315,82232000
2021-08-09,MP,10,63397,0,9,587064,82232000
2021-06-16,RJ,280,43972,9,928,50943,77264000
2021-06-17,RJ,205,44385,10,895,243436,77264000
2021-06-18,RJ,150,45791,9,620,342733,77264000
2021-06-19,RJ,193,44649,7,518,240509,77264000
2021-06-20,RJ,144,40204,4,512,371855,77264000
2021-06-21,RJ,151,15383,6,533,461515,77264000
2021-06-22,RJ,137,42988,3,437,406478,77264000
2021-06-23,RJ,155,42905,1,364,372531,77264000
2021-06-24,RJ,147,44914,0,306,208092,77264000
2021-08-05,ML,576,6303,8,510,13257,3224000
2021-08-06,ML,515,5086,14,560,12143,3224000
2021-08-07,ML,524,6026,7,709,9778,3224000
2021-08-08,ML,540,4396,9,817,505,3224000
2021-08-09,ML,187,1763,11,479,11711,3224000
2021-08-10,ML,411,5872,11,707,14046,3224000
2021-08-11,ML,463,4981,10,384,10078,3224000
2021-08-12,ML,429,5001,5,381,12158,3224000
2021-08-13,ML,384,4923,13,397,10443,3224000
2021-06-13,LA,17,2671,0,105,1,293000
2021-06-14,LA,50,3703,1,135,1368,293000
2021-06-15,LA,38,3106,1,57,898,293000
2021-06-16,LA,33,3547,0,47,1162,293000
2021-06-17,LA,22,3230,1,77,2207,293000
2021-06-18,LA,26,3132,0,75,1434,293000
2021-06-19,LA,53,2817,1,53,1153,293000
2021-06-20,LA,22,2718,1,90,1,293000
2021-06-21,LA,33,4030,0,31,1444,293000
2021-06-22,LA,33,3084,0,38,1593,293000
2021-06-23,LA,10,3863,0,32,1397,293000
2021-05-31,OR,8313,61613,35,10405,130218,43671000
2021-06-01,OR,8735,62293,37,11095,104068,43671000
2021-06-02,OR,8399,66683,40,10594,72161,43671000
2021-06-03,OR,8839,70178,42,10434,76106,43671000
2021-06-04,OR,7729,68604,39,11347,89944,43671000
2021-06-05,OR,7395,70313,40,7616,79159,43671000
2021-06-06,OR,7002,71973,42,7358,13064,43671000
2021-04-14,TR,39,2083,0,22,2832,3992000
2021-04-15,TR,0,0,0,0,67,3992000
2021-04-16,TR,31,1580,0,7,17362,3992000
2021-04-17,TR,58,2141,0,11,17709,3992000
2021-04-18,TR,69,2588,0,7,5764,3992000
2021-04-19,TR,32,1389,0,15,24215,3992000
2021-04-20,TR,60,2566,0,16,23669,3992000
2021-04-21,TR,0,0,0,0,7683,3992000
2021-04-22,TR,168,5291,0,74,12046,3992000
2021-04-23,TR,40,1422,0,46,31520,3992000
2021-04-24,TR,127,3436,0,45,26987,3992000
2021-02-25,KA,453,68166,7,947,23539,65798000
2021-02-26,KA,571,76799,4,642,29514,65798000
2021-02-27,KA,523,73432,6,380,0,65798000
2021-02-28,KA,521,84014,5,350,0,65798000
2021-03-01,KA,349,60127,5,324,4938,65798000
2021-03-02,KA,437,64247,7,309,12690,65798000
2021-03-03,KA,528,68339,3,413,20752,65798000
2021-03-04,KA,571,78618,4,496,21934,65798000
2021-03-05,KA,677,78807,4,427,30566,65798000
2021-03-06,KA,580,82229,5,355,29896,65798000
2021-03-07,KA,622,75960,3,351,428,65798000
2020-12-02,UP,1763,151599,29,2607,0,224979000
2020-12-03,UP,1920,170214,31,1696,0,224979000
2020-12-04,UP,1951,171896,29,2247,0,224979000
2020-12-05,UP,1833,167919,23,2230,0,224979000
2020-12-06,UP,1932,180324,24,1993,0,224979000
2020-12-07,UP,1453,144980,20,1861,0,224979000
2020-12-08,UP,1776,167836,23,2111,0,224979000
2020-12-09,UP,1326,144559,20,2022,0,224979000
2020-12-10,UP,1662,168724,24,1495,0,224979000
2020-12-11,UP,1561,168898,14,1875,0,224979000
2020-12-12,UP,1410,155244,31,1761,0,224979000
2021-02-04,TN,494,51882,4,517,12494,75695000
2021-02-05,TN,489,52656,4,506,11396,75695000
2021-02-06,TN,477,53256,3,503,9084,75695000
2021-02-07,TN,471,53530,1,498,0,75695000
2021-02-08,TN,464,51613,4,495,8619,75695000
2021-02-09,TN,469,51174,4,491,10550,75695000
2021-02-10,TN,479,53076,5,493,11815,75695000
2021-02-11,TN,481,55755,6,490,14370,75695000
2021-02-12,TN,483,55290,6,486,15780,75695000
2021-02-13,TN,477,54034,5,482,20032,75695000
2021-02-14,TN,470,53483,6,479,0,75695000
2021-02-15,TN,455,50352,6,477,21645,75695000
2021-04-23,KL,28447,130617,27,5663,124296,35125000
2021-04-24,KL,26685,131155,25,7067,199337,35125000
2021-04-25,KL,28469,126773,30,8122,19312,35125000
2021-04-26,KL,21890,96378,28,7943,144338,35125000
2021-04-27,KL,32819,141199,32,18413,115672,35125000
2021-04-28,KL,35013,138190,41,15505,37050,35125000
2021-04-29,KL,38607,157548,48,21116,85107,35125000
2021-04-30,MH,62919,290207,828,69710,313670,122153000
2021-05-01,MH,63282,289006,802,61326,137513,122153000
2021-05-02,MH,56647,257470,669,51356,20422,122153000
2021-05-03,MH,48621,211668,567,59500,79394,122153000
2021-05-04,MH,51880,240956,891,65934,98721,122153000
2021-05-05,MH,57640,279200,920,57006,260846,122153000
2021-05-06,MH,62194,277086,853,63842,461738,122153000
2021-05-07,MH,54022,268912,898,37386,374262,122153000
2021-05-08,MH,56578,260751,864,82266,241145,122153000
2021-03-05,TG,166,40443,2,149,14039,37220000
2021-03-06,TG,170,40712,1,196,24855,37220000
2021-03-07,TG,158,40616,1,207,0,37220000
2021-03-08,TG,111,19929,1,189,46074,37220000
2021-03-09,TG,142,32189,2,178,37200,37220000
2021-03-10,TG,189,39000,2,176,29456,37220000
2021-03-11,TG,194,37904,3,116,0,37220000
2021-03-12,TG,181,21340,1,163,0,37220000
2021-03-13,TG,216,34482,2,168,23533,37220000
2021-04-30,UT,5654,30029,122,4215,42556,11141000
2021-05-01,UT,5493,32568,107,3644,20610,11141000
2021-05-02,UT,5606,26263,71,2935,5126,11141000
2021-05-03,UT,5403,33215,128,3344,9186,11141000
2021-05-04,UT,7028,38046,85,5696,28558,11141000
2021-05-05,UT,7783,5862,127,4757,43362,11141000
2021-05-06,UT,8517,35735,151,4548,58480,11141000
2021-05-07,UT,9642,36850,137,4643,46530,11141000
2021-05-08,UT,8390,39310,118,4771,38314,11141000
2021-05-09,UT,5890,26713,180,2731,21354,11141000
2021-05-10,UT,5541,26562,168,4887,65139,11141000
2021-04-09,WB,3648,36117,8,1146,361940,96906000
2021-04-10,WB,4043,36865,12,1268,217016,96906000
2021-04-11,WB,4398,40372,10,1773,90990,96906000
2021-04-12,WB,4511,37116,14,1947,243386,96906000
2021-04-13,WB,4817,42214,20,2278,119727,96906000
2021-04-14,WB,5892,43463,24,2297,97584,96906000
2021-04-15,WB,6769,42121,22,2387,25501,96906000
2021-04-16,WB,6910,40153,26,2818,140467,96906000
2021-04-17,WB,7713,46971,34,3426,130768,96906000
2021-04-18,WB,8419,46074,28,4053,24100,96906000
2021-04-19,WB,8426,42118,38,4608,212570,96906000
2021-06-17,PB,728,56805,40,1255,92767,29859000
2021-06-18,PB,612,56192,33,1229,81587,29859000
2021-06-19,PB,594,54713,31,1315,117657,29859000
2021-06-20,PB,541,56873,24,1173,98088,29859000
2021-06-21,PB,355,32866,28,1271,94814,29859000
2021-06-22,PB,405,55296,34,880,115462,29859000
2021-06-23,PB,509,57487,35,801,83497,29859000
2021-06-24,PB,369,55992,21,715,99833,29859000
2021-06-25,PB,338,41909,12,768,140305,29859000
2021-04-23,TT,345296,1753569,2620,220545,2901412,1332900000
2021-04-24,TT,348996,1719588,2761,215809,2536585,1332900000
2021-04-25,TT,354658,1402367,2808,218626,994806,1332900000
2021-04-26,TT,319471,1658700,2762,249009,3359963,1332900000
2021-04-27,TT,362913,1723912,3286,262349,2556181,1332900000
2021-04-28,TT,379403,1768190,3646,274171,2193281,1332900000
2021-04-29,TT,386773,1920107,3502,291727,2224531,1332900000
2021-06-18,JK,671,49219,8,1171,47823,13203000
2021-06-19,JK,521,47616,4,1197,47072,13203000
2021-06-20,JK,585,46958,14,1354,18018,13203000
2021-08-10,MP,10,69268,0,23,79683,82232000
2021-06-25,RJ,131,44216,0,277,994058,77264000
2021-06-26,RJ,141,43086,5,170,313973,77264000
2021-08-14,ML,343,4267,7,918,8388,3224000
2021-08-15,ML,420,3756,7,278,234,3224000
2021-08-16,ML,352,1291,8,649,7526,3224000
2021-06-24,LA,22,3458,0,46,3196,293000
2021-06-25,LA,17,4094,0,38,4665,293000
2021-06-26,LA,21,2868,0,33,4441,293000
2021-06-27,LA,23,2549,0,23,605,293000
2021-06-28,LA,58,4433,0,31,4519,293000
2021-06-07,OR,6118,67178,41,8429,164626,43671000
2021-06-08,OR,5896,68896,45,8836,148386,43671000
2021-06-09,OR,6019,68778,43,8032,140640,43671000
2021-06-10,OR,6097,69638,44,8299,54853,43671000
2021-06-11,OR,5235,65635,43,8516,96964,43671000
2021-04-25,TR,100,4174,0,18,8684,3992000
2021-04-26,TR,98,3342,0,62,46366,3992000
2021-04-27,TR,111,4370,0,44,46656,3992000
2021-04-28,TR,124,4598,2,35,26717,3992000
2021-04-29,TR,166,5075,0,13,49948,3992000
2021-04-30,TR,141,4422,0,50,47116,3992000
2021-05-01,TR,173,4360,2,67,23699,3992000
2021-05-02,TR,247,5318,0,41,5625,3992000
2021-05-03,TR,134,2707,1,62,15305,3992000
2021-03-08,KA,436,56445,5,478,73269,65798000
2021-03-09,KA,590,66426,6,366,57843,65798000
2021-03-10,KA,760,70133,6,331,92806,65798000
2021-03-11,KA,783,73101,2,406,20114,65798000
2021-03-12,KA,833,73632,5,545,116204,65798000
2021-03-13,KA,921,72650,1,992,56900,65798000
2021-03-14,KA,934,73108,3,609,16162,65798000
2021-03-15,KA,932,62358,7,429,186307,65798000
2021-03-16,KA,1135,68469,6,561,116769,65798000
2021-03-17,KA,1275,86648,4,479,250946,65798000
2021-03-18,KA,1488,93370,8,341,98981,65798000
2020-12-13,UP,1424,156380,16,1770,0,224979000
2020-12-14,UP,1172,123063,11,1972,0,224979000
2020-12-15,UP,1336,148743,20,1852,0,224979000
2020-12-16,UP,1199,157395,15,1765,0,224979000
2020-12-17,UP,1528,154573,20,1159,0,224979000
2020-12-18,UP,1405,150036,16,1584,0,224979000
2020-12-19,UP,1205,155337,23,1544,0,224979000
2020-12-20,UP,1230,134965,19,1559,0,224979000
2020-12-21,UP,990,125459,16,1397,0,224979000
2020-12-22,UP,1203,128005,12,1330,0,224979000
2020-12-23,UP,818,139549,21,1102,0,224979000
2021-02-16,TN,451,50800,7,470,21029,75695000
2021-02-17,TN,454,52350,6,462,19129,75695000
2021-02-18,TN,457,51101,6,470,20440,75695000
2021-02-19,TN,448,52280,7,467,20466,75695000
2021-02-20,TN,438,51046,6,459,20563,75695000
2021-02-21,TN,452,50148,3,460,0,75695000
2021-02-22,TN,449,50202,6,461,14754,75695000
2021-02-23,TN,442,51301,6,453,14800,75695000
2021-02-24,TN,463,50395,6,469,14427,75695000
2021-02-25,TN,467,50740,5,471,14428,75695000
2021-02-26,TN,481,52746,5,483,16073,75695000
2021-04-30,KL,37199,149487,49,17500,147957,35125000
2021-05-01,KL,35636,146474,48,15493,51734,35125000
2021-05-02,KL,31959,112635,49,16296,-2756,35125000
2021-05-03,KL,26011,96296,45,19519,82273,35125000
2021-05-04,KL,37190,142588,57,26148,63738,35125000
2021-05-05,KL,41953,163321,58,23106,22646,35125000
2021-05-06,KL,42464,155632,63,27152,101056,35125000
2021-05-07,KL,38460,144345,54,26662,158173,35125000
2021-05-08,KL,41971,148546,64,27456,79853,35125000
2021-05-09,KL,35801,123980,68,29318,566,35125000
2021-05-10,KL,27487,99748,65,31209,107768,35125000
2021-05-11,KL,37290,139287,79,32978,70629,35125000
2021-05-09,MH,48401,247466,572,60226,111327,122153000
2021-05-10,MH,37236,192330,549,61607,294021,122153000
2021-05-11,MH,40956,217664,793,71966,384326,122153000
2021-05-12,MH,46781,252167,816,58805,317938,122153000
2021-05-13,MH,42582,250398,850,54535,346467,122153000
2021-05-14,MH,39923,250784,695,53249,156730,122153000
2021-05-15,MH,34848,237264,960,59073,194390,122153000
2021-05-16,MH,34389,264587,974,59318,69251,122153000
2021-05-17,MH,26616,234416,1000,48211,100202,122153000
2021-05-18,MH,28438,250310,1291,52898,106296,122153000
2021-05-19,MH,34031,285647,594,51457,101836,122153000
2021-03-14,TG,228,50998,1,152,28749,37220000
2021-03-15,TG,157,38517,1,166,39670,37220000
2021-03-16,TG,204,60263,2,170,26433,37220000
2021-03-17,TG,247,60527,3,158,37896,37220000
2021-03-18,TG,278,59905,3,111,52169,37220000
2021-03-19,TG,313,62972,2,142,41551,37220000
2021-03-20,TG,364,66036,2,189,21711,37220000
2021-03-21,TG,394,64898,3,194,0,37220000
2021-03-22,TG,337,37079,2,181,29145,37220000
2021-05-11,UT,7120,27928,118,4933,61936,11141000
2021-05-12,UT,7749,34893,109,7005,33154,11141000
2021-05-13,UT,7127,28708,122,5748,31091,11141000
2021-05-14,UT,5775,29094,181,4483,33564,11141000
2021-05-15,UT,5654,24010,197,4806,31173,11141000
2021-05-16,UT,4047,33844,188,5034,17646,11141000
2021-05-17,UT,3719,29663,223,3647,28757,11141000
2021-05-18,UT,4785,38000,98,7019,23173,11141000
2021-05-19,UT,4492,36761,193,7333,12288,11141000
2021-05-20,UT,3658,34844,159,8006,58081,11141000
2021-05-21,UT,3626,42436,116,8731,14943,11141000
2021-04-20,WB,9819,50044,46,4805,234413,96906000
2021-04-21,WB,10784,50014,58,5616,185121,96906000
2021-04-22,WB,11948,53154,56,6590,162655,96906000
2021-04-23,WB,12876,52646,59,6878,221994,96906000
2021-04-24,WB,14281,55060,59,7584,157785,96906000
2021-04-25,WB,15889,55600,57,8407,30541,96906000
2021-04-26,WB,15992,48562,68,9775,261246,96906000
2021-04-27,WB,16403,55287,73,10664,207737,96906000
2021-04-28,WB,17207,54936,77,11933,193852,96906000
2021-04-29,WB,17403,53724,89,12885,150049,96906000
2021-04-30,WB,17411,53248,96,13932,190342,96906000
2021-06-26,PB,307,56521,23,740,137664,29859000
2021-06-27,PB,297,51292,12,641,66090,29859000
2021-06-28,PB,253,31276,20,614,46879,29859000
2021-06-29,PB,215,51761,22,485,33848,29859000
2021-06-30,PB,258,48843,19,452,26032,29859000
2021-07-01,PB,290,51093,20,443,20766,29859000
2021-07-02,PB,195,48367,14,390,31803,29859000
2021-07-03,PB,171,45147,17,368,552883,29859000
2021-07-04,PB,151,40877,7,358,104389,29859000
2021-07-05,PB,134,25934,12,328,49477,29859000
2021-07-06,PB,186,47880,9,280,22716,29859000
2021-04-30,TT,402014,1945299,3525,299198,2744456,1332900000
2021-05-01,TT,392576,1804954,3685,308688,1826396,1332900000
2021-05-02,TT,370090,1504698,3423,300004,382176,1332900000
2021-05-03,TT,355769,1663742,3439,318910,1734714,1332900000
2021-05-04,TT,382847,1541299,3786,337698,1561267,1332900000
2021-05-05,TT,412624,1923131,3979,330718,2019151,1332900000
2021-05-06,TT,414280,1826490,3923,328349,2459719,1332900000
2021-05-07,TT,406901,1808344,4233,327675,2373486,1332900000
2021-05-08,TT,403808,1865428,4092,386395,2093119,1332900000
2021-06-21,JK,362,38854,10,1224,37189,13203000
2021-06-22,JK,428,43786,7,999,40589,13203000
2021-06-23,JK,444,48471,4,839,68079,13203000
2021-06-24,JK,448,50095,11,682,48404,13203000
2021-06-25,JK,498,47941,7,871,70133,13203000
2021-06-26,JK,342,46705,5,864,50064,13203000
2021-06-27,JK,415,45039,8,745,62898,13203000
2021-06-28,JK,259,39107,6,549,71406,13203000
2021-06-29,JK,308,48486,6,493,50582,13203000
2021-06-30,JK,364,53662,7,562,58082,13203000
2021-07-01,JK,298,56839,4,573,45263,13203000
2021-08-11,MP,10,75853,0,14,601565,82232000
2021-08-12,MP,8,77350,0,9,605876,82232000
2021-08-13,MP,9,71066,0,37,91469,82232000
2021-08-14,MP,16,77914,0,8,898815,82232000
2021-08-15,MP,13,76907,0,20,40054,82232000
2021-08-16,MP,7,56944,1,16,626787,82232000
2021-08-17,MP,11,75168,0,10,70793,82232000
2021-08-18,MP,9,75568,0,11,640213,82232000
2021-08-19,MP,18,72717,0,16,499493,82232000
2021-06-27,RJ,162,44187,4,264,264599,77264000
2021-06-28,RJ,72,14161,2,210,187383,77264000
2021-06-29,RJ,121,44312,2,147,109900,77264000
2021-06-30,RJ,100,42913,3,191,182657,77264000
2021-07-01,RJ,75,41994,2,142,70461,77264000
2021-07-02,RJ,76,42123,7,159,85454,77264000
2021-07-03,RJ,90,45439,4,138,780965,77264000
2021-07-04,RJ,71,42977,4,147,101090,77264000
2021-08-17,ML,252,2859,5,417,8155,3224000
2021-08-18,ML,244,3905,12,418,7357,3224000
2021-08-19,ML,329,3596,5,308,13254,3224000
2021-08-20,ML,232,3436,4,276,10863,3224000
2021-08-21,ML,231,3684,8,460,7650,3224000
2021-08-22,ML,317,2929,9,382,399,3224000
2021-08-23,ML,305,1638,3,434,9091,3224000
2021-08-24,ML,162,3865,4,268,7702,3224000
2021-08-25,ML,354,3868,7,352,6854,3224000
2021-06-29,LA,16,3616,0,53,3534,293000
2021-06-30,LA,35,4774,0,27,2267,293000
2021-07-01,LA,17,3680,0,34,1881,293000
2021-07-02,LA,11,2985,0,32,1270,293000
2021-07-03,LA,14,2605,0,11,2046,293000
2021-07-04,LA,5,2051,2,21,662,293000
2021-07-05,LA,9,3670,0,19,2632,293000
2021-07-06,LA,8,3081,0,24,2134,293000
2021-07-07,LA,6,2683,0,23,744,293000
2021-07-08,LA,12,2338,1,59,1284,293000
2021-07-09,LA,12,2560,1,15,1229,293000
2021-06-12,OR,4852,67122,47,7578,69847,43671000
2021-06-13,OR,4469,62034,45,7733,9223,43671000
2021-06-14,OR,4339,68535,44,8182,77748,43671000
2021-06-15,OR,3405,56807,42,6799,120185,43671000
2021-06-16,OR,3535,58695,44,5579,157279,43671000
2021-06-17,OR,3631,63421,39,6240,148417,43671000
2021-06-18,OR,3806,64850,37,6252,144568,43671000
2021-06-19,OR,3427,64112,42,5281,190325,43671000
2021-06-20,OR,3577,66382,40,5082,24583,43671000
2021-06-21,OR,3031,61000,43,4587,298884,43671000
2021-06-22,OR,2957,61608,38,4159,285572,43671000
2021-05-04,TR,271,5385,1,87,18891,3992000
2021-05-05,TR,240,4486,0,59,18355,3992000
2021-05-06,TR,300,5352,3,75,28291,3992000
2021-05-07,TR,315,5183,1,149,27623,3992000
2021-05-08,TR,359,5952,1,117,18130,3992000
2021-05-09,TR,351,6360,1,132,1964,3992000
2021-05-10,TR,133,3460,4,130,20493,3992000
2021-05-11,TR,466,6288,3,150,15970,3992000
2021-05-12,TR,416,5388,9,137,3222,3992000
2021-05-13,TR,480,6234,2,127,6973,3992000
2021-05-14,TR,552,5655,2,200,1152,3992000
2021-03-19,KA,1587,91884,10,869,257972,65798000
2021-03-20,KA,1798,94043,7,1030,196950,65798000
2021-03-21,KA,1715,101840,2,1048,20960,65798000
2021-03-22,KA,1445,78178,10,661,228347,65798000
2021-03-23,KA,2010,98733,5,677,115888,65798000
2021-03-24,KA,2298,108013,12,995,183200,65798000
2021-03-25,KA,2523,108396,10,1192,94408,65798000
2021-03-26,KA,2566,112271,13,1207,161877,65798000
2021-03-27,KA,2886,107416,8,1179,114788,65798000
2021-03-28,KA,3082,106328,12,1285,15562,65798000
2021-03-29,KA,2792,87197,16,1964,135859,65798000
2021-03-30,KA,2975,106917,21,1262,117435,65798000
2020-12-24,UP,1126,140303,22,1183,0,224979000
2020-12-25,UP,1214,143396,12,1342,0,224979000
2020-12-26,UP,1098,123715,14,1368,0,224979000
2020-12-27,UP,900,142901,13,1391,0,224979000
2020-12-28,UP,940,125734,16,1585,0,224979000
2020-12-29,UP,1021,132471,18,1369,0,224979000
2020-12-30,UP,1025,152368,12,1202,0,224979000
2020-12-31,UP,0,149899,0,0,0,224979000
2021-01-01,UP,1786,144088,27,2082,0,224979000
2021-01-02,UP,682,129226,8,1190,0,224979000
2021-01-03,UP,737,131994,16,1179,0,224979000
2021-01-04,UP,711,119730,10,1054,0,224979000
2021-02-27,TN,486,52628,5,491,0,75695000
2021-02-28,TN,479,50815,3,490,0,75695000
2021-03-01,TN,474,50091,5,482,35083,75695000
2021-03-02,TN,462,50209,1,473,41643,75695000
2021-03-03,TN,489,50783,2,494,66337,75695000
2021-03-04,TN,482,50706,4,490,81026,75695000
2021-03-05,TN,543,54863,5,562,92208,75695000
2021-03-06,TN,562,55051,4,560,85472,75695000
2021-03-07,TN,567,55116,1,521,0,75695000
2021-03-08,TN,556,54325,3,532,110251,75695000
2021-05-12,KL,43529,146320,95,34600,42370,35125000
2021-05-13,KL,39955,139656,97,33733,26315,35125000
2021-05-14,KL,34694,131375,93,31319,44587,35125000
2021-05-15,KL,32680,122628,96,29442,156230,35125000
2021-05-16,KL,29704,115982,89,34296,33089,35125000
2021-05-17,KL,21402,86505,87,99651,67491,35125000
2021-05-18,KL,31337,134553,97,45926,52985,35125000
2021-05-19,KL,32762,140545,112,48413,17265,35125000
2021-05-20,KL,30491,131525,128,44369,44084,35125000
2021-05-21,KL,29673,133558,142,41032,15399,35125000
2021-05-20,MH,29911,279911,984,47371,423545,122153000
2021-05-21,MH,29644,287501,1263,44493,122364,122153000
2021-05-22,MH,26133,281585,682,40294,123354,122153000
2021-05-23,MH,26672,290155,1320,29177,49282,122153000
2021-05-24,MH,22122,263774,592,42320,253549,122153000
2021-05-25,MH,24136,264275,1137,36176,198691,122153000
2021-05-26,MH,24752,283394,992,23065,139890,122153000
2021-05-27,MH,21273,261151,884,34370,287513,122153000
2021-05-28,MH,20740,264076,973,31671,274013,122153000
2021-05-29,MH,20295,258759,832,31964,306655,122153000
2021-05-30,MH,18600,252663,814,22532,86494,122153000
2021-05-31,MH,15077,193446,500,33000,268483,122153000
2021-03-23,TG,412,68171,3,216,86105,37220000
2021-03-24,TG,431,70280,2,228,39571,37220000
2021-03-25,TG,493,56464,4,157,38142,37220000
2021-03-26,TG,518,57548,3,204,40323,37220000
2021-03-27,TG,495,58029,2,247,41775,37220000
2021-05-22,UT,2903,31732,134,8164,13758,11141000
2021-05-23,UT,3050,41112,71,6173,11013,11141000
2021-05-01,WB,17512,56297,103,14374,92193,96906000
2021-05-02,WB,17515,56209,92,15587,1615,96906000
2021-05-03,WB,17501,55287,98,15937,176798,96906000
2021-05-04,WB,17639,57748,107,16547,142252,96906000
2021-05-05,WB,18102,59519,103,17073,90035,96906000
2021-07-07,PB,234,47953,10,275,194396,29859000
2021-07-08,PB,225,46683,16,246,24417,29859000
